what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526017919348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526017921883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526018771013
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1526018783667
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526018790086
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1526018802608
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526018809945
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1526018829638
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526018829760
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526018829912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526018833351
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526018836321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1526018838852
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526018846696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526018850849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526018865503
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1526018867610
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526018867766
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526018867922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526018925190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526019132167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526019133298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526019191771
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526019194472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1526019228730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1526019304203
