what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025505904
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025721869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025726797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025728535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025728703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025752482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025752785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025752977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025753443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025786479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025786794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025787178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025787914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025806185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025806482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025830571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025831285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025852223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025852690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025852886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025853113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025853297
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025853475
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025853621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526025854177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026518099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026518382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026518588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026518785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026518982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026519654
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026520070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026520668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026552540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026553018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026555861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526026556251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526027152274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526027152630
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526027188526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526027268924
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1526027275649
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027284095
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027284284
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1526027348767
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1526027350990
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027353384
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1526027386332
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027386469
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027386568
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027398441
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027402855
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027406821
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027419186
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027423724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1526027428968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1526027434896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526027443247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1526027446070
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027446224
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027446362
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1526027468808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1526027472078
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1526027475492
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1526027477634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1526027483023
